"File identification","State Postal Abbreviation","Summary Level","Geographic Component","Logical Record Number","US","Census Region","Census Division","State (Census Code)","State (FIPS Code)","County of current residence","County Subdivision (FIPS)","Place (FIPS Code)","Census Tract","Block Group","Consolidated City","American Indian Area/AlaskaNative Area/ Hawaiian Home Land(Census)","American Indian Area/AlaskaNative Area/ Hawaiian Home Land(FIPS)","American Indian Trust Land/Hawaiian Home Land Indicator","American Indian TribalSubdivision (Census)","American Indian TribalSubdivision (FIPS)","Alaska Native RegionalCorporation (FIPS)","Metropolitan and MicropolitanStatistical Area","Combined Statistical Area","Metropolitan Statistical Area-Metropolitan Division","Metropolitan Area Central City","Metropolitan/MicropolitanIndicator Flag","New England City and Town Area","New England City and TownCombined Statistical Area","New England City and Town AreaDivision","Urban Area","Current Congressional District ***","State Legislative District Upper","State Legislative District Lower","5-digit ZIP Code Tabulation Area","Subminor Civil Division (FIPS)","State-School District (Elementary)","State-School District (Secondary)","State-School District (Unified)","Urban/Rural","Principal City Indicator","Public Use Microdata Area – 5%File","Geographic Identifier","Area Name","Tribal Tract","Tribal Block Group","Qualifying Name","FIPS","Area (Land)","Area (Water)","Place (State FIPS + Place FIPS)","Urban Area Central Place","Voting District","ZIP Code Tabulation Area (3-digit)","Traffic Analysis Zone","Urban Growth Area","Public Use Microdata Area - 1% File","Total Population","Total Population:","Total Population: White Alone","Total Population: Black or African American Alone","Total Population: American Indian and Alaska Native Alone","Total Population: Asian Alone","Total Population: Native Hawaiian and Other Pacific Islander Alone","Total Population: Some Other Race Alone","Total Population: Two or More Races","% Total Population: White Alone","% Total Population: Black or African American Alone","% Total Population: American Indian and Alaska Native Alone","% Total Population: Asian Alone","% Total Population: Native Hawaiian and Other Pacific Islander Alone","% Total Population: Some Other Race Alone","% Total Population: Two or More Races","Total Population","Total Population: Not Hispanic or Latino","Total Population: Not Hispanic or Latino: White Alone","Total Population: Not Hispanic or Latino: Black or African American Alone","Total Population: Not Hispanic or Latino: American Indian and Alaska Native Alone","Total Population: Not Hispanic or Latino: Asian Alone","Total Population: Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","Total Population: Not Hispanic or Latino: Some Other Race Alone","Total Population: Not Hispanic or Latino: Two or More Races","Total Population: Hispanic or Latino","Total Population: Hispanic or Latino: White Alone","Total Population: Hispanic or Latino: Black or African American Alone","Total Population: Hispanic or Latino: American Indian and Alaska Native Alone","Total Population: Hispanic or Latino: Asian Alone","Total Population: Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","Total Population: Hispanic or Latino: Some Other Race Alone","Total Population: Hispanic or Latino: Two or More Races","% Total Population: Not Hispanic or Latino","% Total Population: Not Hispanic or Latino: White Alone","% Total Population: Not Hispanic or Latino: Black or African American Alone","% Total Population: Not Hispanic or Latino: American Indian and Alaska Native Alone","% Total Population: Not Hispanic or Latino: Asian Alone","% Total Population: Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","% Total Population: Not Hispanic or Latino: Some Other Race Alone","% Total Population: Not Hispanic or Latino: Two or More Races","% Total Population: Hispanic or Latino","% Total Population: Hispanic or Latino: White Alone","% Total Population: Hispanic or Latino: Black or African American Alone","% Total Population: Hispanic or Latino: American Indian and Alaska Native Alone","% Total Population: Hispanic or Latino: Asian Alone","% Total Population: Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","% Total Population: Hispanic or Latino: Some Other Race Alone","% Total Population: Hispanic or Latino: Two or More Races","Total Population","Total Population: Not Hispanic or Latino","Total Population: Hispanic or Latino","Total Population: Hispanic or Latino: Mexican","Total Population: Hispanic or Latino: Puerto Rican","Total Population: Hispanic or Latino: Cuban","Total Population: Hispanic or Latino: Dominican Republic","Total Population: Hispanic or Latino: Central American","Total Population: Hispanic or Latino: Central American: Costa Rican","Total Population: Hispanic or Latino: Central American: Guatemalan","Total Population: Hispanic or Latino: Central American: Honduran","Total Population: Hispanic or Latino: Central American: Nicaraguan","Total Population: Hispanic or Latino: Central American: Panamanian","Total Population: Hispanic or Latino: Central American: Salvadoran","Total Population: Hispanic or Latino: Central American: Other Central American","Total Population: Hispanic or Latino: South American","Total Population: Hispanic or Latino: South American: Argentinean","Total Population: Hispanic or Latino: South American: Bolivian","Total Population: Hispanic or Latino: South American: Chilean","Total Population: Hispanic or Latino: South American: Colombian","Total Population: Hispanic or Latino: South American: Ecuadorian","Total Population: Hispanic or Latino: South American: Paraguayan","Total Population: Hispanic or Latino: South American: Peruvian","Total Population: Hispanic or Latino: South American: Uruguayan","Total Population: Hispanic or Latino: South American: Venezuelan","Total Population: Hispanic or Latino: South American: Other South American","Total Population: Hispanic or Latino: Other Hispanic or Latino","Total Population: Hispanic or Latino: Other Hispanic or Latino: Spaniard","Total Population: Hispanic or Latino: Other Hispanic or Latino: Spanish","Total Population: Hispanic or Latino: Other Hispanic or Latino: Spanish American","Total Population: Hispanic or Latino: Other Hispanic or Latino: All Other Hispanic or Latino","% Total Population: Not Hispanic or Latino","% Total Population: Hispanic or Latino","% Total Population: Hispanic or Latino: Mexican","% Total Population: Hispanic or Latino: Puerto Rican","% Total Population: Hispanic or Latino: Cuban","% Total Population: Hispanic or Latino: Dominican Republic","% Total Population: Hispanic or Latino: Central American","% Total Population: Hispanic or Latino: Central American: Costa Rican","% Total Population: Hispanic or Latino: Central American: Guatemalan","% Total Population: Hispanic or Latino: Central American: Honduran","% Total Population: Hispanic or Latino: Central American: Nicaraguan","% Total Population: Hispanic or Latino: Central American: Panamanian","% Total Population: Hispanic or Latino: Central American: Salvadoran","% Total Population: Hispanic or Latino: Central American: Other Central American","% Total Population: Hispanic or Latino: South American","% Total Population: Hispanic or Latino: South American: Argentinean","% Total Population: Hispanic or Latino: South American: Bolivian","% Total Population: Hispanic or Latino: South American: Chilean","% Total Population: Hispanic or Latino: South American: Colombian","% Total Population: Hispanic or Latino: South American: Ecuadorian","% Total Population: Hispanic or Latino: South American: Paraguayan","% Total Population: Hispanic or Latino: South American: Peruvian","% Total Population: Hispanic or Latino: South American: Uruguayan","% Total Population: Hispanic or Latino: South American: Venezuelan","% Total Population: Hispanic or Latino: South American: Other South American","% Total Population: Hispanic or Latino: Other Hispanic or Latino","% Total Population: Hispanic or Latino: Other Hispanic or Latino: Spaniard","% Total Population: Hispanic or Latino: Other Hispanic or Latino: Spanish","% Total Population: Hispanic or Latino: Other Hispanic or Latino: Spanish American","% Total Population: Hispanic or Latino: Other Hispanic or Latino: All Other Hispanic or Latino"
"ACSSF","ca","140","00","0003866",,,,,"06","025",,,"010800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06025010800","Census Tract 108",,,"Census Tract 108, Imperial County, California","06025010800","289980912","0",,,,,,,,1103,1103,759,0,0,16,0,108,220,68.81,0,0,1.45,0,9.79,19.95,1103,616,547,0,0,16,0,3,50,487,212,0,0,0,0,105,170,55.85,49.59,0,0,1.45,0,0.27,4.53,44.15,19.22,0,0,0,0,9.52,15.41,1103,616,487,481,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.85,44.15,43.61,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ACSSF","ca","140","00","0003867",,,,,"06","025",,,"010900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06025010900","Census Tract 109",,,"Census Tract 109, Imperial County, California","06025010900","16189623","11902",,,,,,,,6675,6675,3112,95,61,41,0,2449,917,46.62,1.42,0.91,0.61,0,36.69,13.74,6675,1023,838,95,0,23,0,0,67,5652,2274,0,61,18,0,2449,850,15.33,12.55,1.42,0,0.34,0,0,1,84.67,34.07,0,0.91,0.27,0,36.69,12.73,6675,1023,5652,5539,0,0,0,13,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,100,0,56,0,44,15.33,84.67,82.98,0,0,0,0.19,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0.84,0,0.66
"ACSSF","ca","140","00","0003868",,,,,"06","025",,,"011001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06025011001","Census Tract 110.01",,,"Census Tract 110.01, Imperial County, California","06025011001","168543975","59691",,,,,,,,4618,4618,3099,168,17,62,0,757,515,67.11,3.64,0.37,1.34,0,16.39,11.15,4618,1373,1162,168,0,5,0,38,0,3245,1937,0,17,57,0,719,515,29.73,25.16,3.64,0,0.11,0,0.82,0,70.27,41.94,0,0.37,1.23,0,15.57,11.15,4618,1373,3245,3077,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,0,0,0,29.73,70.27,66.63,2.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,1.02,0,0,0
"ACSSF","ca","140","00","0003869",,,,,"06","025",,,"011002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06025011002","Census Tract 110.02",,,"Census Tract 110.02, Imperial County, California","06025011002","11530654","0",,,,,,,,11415,11415,6527,100,0,615,0,1273,2900,57.18,0.88,0,5.39,0,11.15,25.41,11415,2020,1292,100,0,615,0,0,13,9395,5235,0,0,0,0,1273,2887,17.7,11.32,0.88,0,5.39,0,0,0.11,82.3,45.86,0,0,0,0,11.15,25.29,11415,2020,9395,9048,0,0,0,38,0,38,0,0,0,0,0,80,0,0,0,80,0,0,0,0,0,0,229,0,34,0,195,17.7,82.3,79.26,0,0,0,0.33,0,0.33,0,0,0,0,0,0.7,0,0,0,0.7,0,0,0,0,0,0,2.01,0,0.3,0,1.71
"ACSSF","ca","140","00","0003870",,,,,"06","025",,,"011100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06025011100","Census Tract 111",,,"Census Tract 111, Imperial County, California","06025011100","201633556","146453",,,,,,,,4001,4001,2196,184,31,17,0,885,688,54.89,4.6,0.77,0.42,0,22.12,17.2,4001,1094,778,184,25,17,0,0,90,2907,1418,0,6,0,0,885,598,27.34,19.45,4.6,0.62,0.42,0,0,2.25,72.66,35.44,0,0.15,0,0,22.12,14.95,4001,1094,2907,2792,32,0,12,19,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,52,47,0,0,5,27.34,72.66,69.78,0.8,0,0.3,0.47,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,1.3,1.17,0,0,0.12
"ACSSF","ca","140","00","0003871",,,,,"06","025",,,"011201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06025011201","Census Tract 112.01",,,"Census Tract 112.01, Imperial County, California","06025011201","14446318","0",,,,,,,,7370,7370,4555,107,11,124,0,1751,822,61.8,1.45,0.15,1.68,0,23.76,11.15,7370,1338,1016,79,0,119,0,0,124,6032,3539,28,11,5,0,1751,698,18.15,13.79,1.07,0,1.61,0,0,1.68,81.85,48.02,0.38,0.15,0.07,0,23.76,9.47,7370,1338,6032,5843,67,0,0,28,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,94,32,0,0,62,18.15,81.85,79.28,0.91,0,0,0.38,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28,0.43,0,0,0.84
"ACSSF","ca","140","00","0003872",,,,,"06","025",,,"011202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06025011202","Census Tract 112.02",,,"Census Tract 112.02, Imperial County, California","06025011202","1644374","0",,,,,,,,6418,6418,1873,10,22,98,0,3552,863,29.18,0.16,0.34,1.53,0,55.34,13.45,6418,345,239,0,14,92,0,0,0,6073,1634,10,8,6,0,3552,863,5.38,3.72,0,0.22,1.43,0,0,0,94.62,25.46,0.16,0.12,0.09,0,55.34,13.45,6418,345,6073,5957,26,0,0,45,0,0,24,0,0,21,0,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,5.38,94.62,92.82,0.41,0,0,0.7,0,0,0.37,0,0,0.33,0,0.7,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0
"ACSSF","ca","140","00","0003873",,,,,"06","025",,,"011301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06025011301","Census Tract 113.01",,,"Census Tract 113.01, Imperial County, California","06025011301","2591069","0",,,,,,,,4292,4292,2024,0,132,0,0,1201,935,47.16,0,3.08,0,0,27.98,21.78,4292,0,0,0,0,0,0,0,0,4292,2024,0,132,0,0,1201,935,0,0,0,0,0,0,0,0,100,47.16,0,3.08,0,0,27.98,21.78,4292,0,4292,4160,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,100,96.92,0,0,0,0,0,0,0,0,0,0,0,3.08,0,0,0,0,0,0,0,0,3.08,0,0,0,0,0,0
"ACSSF","ca","140","00","0003874",,,,,"06","025",,,"011302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06025011302","Census Tract 113.02",,,"Census Tract 113.02, Imperial County, California","06025011302","16934040","0",,,,,,,,1817,1817,275,16,24,10,0,1272,220,15.13,0.88,1.32,0.55,0,70.01,12.11,1817,137,84,16,0,0,0,11,26,1680,191,0,24,10,0,1261,194,7.54,4.62,0.88,0,0,0,0.61,1.43,92.46,10.51,0,1.32,0.55,0,69.4,10.68,1817,137,1680,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.54,92.46,92.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ACSSF","ca","140","00","0003875",,,,,"06","025",,,"011303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06025011303","Census Tract 113.03",,,"Census Tract 113.03, Imperial County, California","06025011303","109204445","0",,,,,,,,5514,5514,2524,40,0,109,0,1759,1082,45.77,0.73,0,1.98,0,31.9,19.62,5514,459,334,20,0,75,0,0,30,5055,2190,20,0,34,0,1759,1052,8.32,6.06,0.36,0,1.36,0,0,0.54,91.68,39.72,0.36,0,0.62,0,31.9,19.08,5514,459,5055,4819,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,19,0,0,204,8.32,91.68,87.4,0,0,0,0.24,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.04,0.34,0,0,3.7
"ACSSF","ca","140","00","0003876",,,,,"06","025",,,"011400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06025011400","Census Tract 114",,,"Census Tract 114, Imperial County, California","06025011400","3966374","21575",,,,,,,,4372,4372,1007,261,103,14,0,2446,541,23.03,5.97,2.36,0.32,0,55.95,12.37,4372,389,179,210,0,0,0,0,0,3983,828,51,103,14,0,2446,541,8.9,4.09,4.8,0,0,0,0,0,91.1,18.94,1.17,2.36,0.32,0,55.95,12.37,4372,389,3983,3961,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,11,0,0,0,11,8.9,91.1,90.6,0.11,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0.14,0,0,0,0,0,0,0.25,0,0,0,0.25
"ACSSF","ca","140","00","0003877",,,,,"06","025",,,"011500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06025011500","Census Tract 115",,,"Census Tract 115, Imperial County, California","06025011500","2040987","0",,,,,,,,6259,6259,1379,292,36,95,21,4004,432,22.03,4.67,0.58,1.52,0.34,63.97,6.9,6259,658,254,288,0,95,21,0,0,5601,1125,4,36,0,0,4004,432,10.51,4.06,4.6,0,1.52,0.34,0,0,89.49,17.97,0.06,0.58,0,0,63.97,6.9,6259,658,5601,5442,0,4,3,120,0,56,6,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,32,4,19,0,9,10.51,89.49,86.95,0,0.06,0.05,1.92,0,0.89,0.1,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0.06,0.3,0,0.14
"ACSSF","ca","140","00","0003878",,,,,"06","025",,,"011600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06025011600","Census Tract 116",,,"Census Tract 116, Imperial County, California","06025011600","2046740","0",,,,,,,,5538,5538,1330,440,74,0,0,2729,965,24.02,7.95,1.34,0,0,49.28,17.43,5538,750,251,440,21,0,0,0,38,4788,1079,0,53,0,0,2729,927,13.54,4.53,7.95,0.38,0,0,0,0.69,86.46,19.48,0,0.96,0,0,49.28,16.74,5538,750,4788,4335,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,449,0,0,0,13.54,86.46,78.28,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.11,8.11,0,0,0
"ACSSF","ca","140","00","0003879",,,,,"06","025",,,"011700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06025011700","Census Tract 117",,,"Census Tract 117, Imperial County, California","06025011700","2004782","0",,,,,,,,4578,4578,1609,0,2,13,0,1864,1090,35.15,0,0.04,0.28,0,40.72,23.81,4578,369,356,0,0,13,0,0,0,4209,1253,0,2,0,0,1864,1090,8.06,7.78,0,0,0.28,0,0,0,91.94,27.37,0,0.04,0,0,40.72,23.81,4578,369,4209,4029,0,0,31,84,0,0,1,83,0,0,0,28,0,28,0,0,0,0,0,0,0,0,37,0,37,0,0,8.06,91.94,88.01,0,0,0.68,1.83,0,0,0.02,1.81,0,0,0,0.61,0,0.61,0,0,0,0,0,0,0,0,0.81,0,0.81,0,0
"ACSSF","ca","140","00","0003880",,,,,"06","025",,,"011801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06025011801","Census Tract 118.01",,,"Census Tract 118.01, Imperial County, California","06025011801","3265947","0",,,,,,,,3920,3920,2098,136,3,188,0,638,857,53.52,3.47,0.08,4.8,0,16.28,21.86,3920,987,777,19,3,188,0,0,0,2933,1321,117,0,0,0,638,857,25.18,19.82,0.48,0.08,4.8,0,0,0,74.82,33.7,2.98,0,0,0,16.28,21.86,3920,987,2933,2776,0,0,0,40,0,0,0,0,0,40,0,46,0,0,0,41,0,0,5,0,0,0,71,8,0,0,63,25.18,74.82,70.82,0,0,0,1.02,0,0,0,0,0,1.02,0,1.17,0,0,0,1.05,0,0,0.13,0,0,0,1.81,0.2,0,0,1.61
"ACSSF","ca","140","00","0003881",,,,,"06","025",,,"011802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06025011802","Census Tract 118.02",,,"Census Tract 118.02, Imperial County, California","06025011802","1729033","0",,,,,,,,4731,4731,1707,5,0,118,1,2577,323,36.08,0.11,0,2.49,0.02,54.47,6.83,4731,608,467,5,0,118,1,0,17,4123,1240,0,0,0,0,2577,306,12.85,9.87,0.11,0,2.49,0.02,0,0.36,87.15,26.21,0,0,0,0,54.47,6.47,4731,608,4123,4035,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78,71,0,0,7,12.85,87.15,85.29,0.19,0,0,0.02,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,1.65,1.5,0,0,0.15
"ACSSF","ca","140","00","0003882",,,,,"06","025",,,"011803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06025011803","Census Tract 118.03",,,"Census Tract 118.03, Imperial County, California","06025011803","12382387","23943",,,,,,,,7715,7715,3119,180,84,117,0,2417,1798,40.43,2.33,1.09,1.52,0,31.33,23.31,7715,976,702,167,0,95,0,0,12,6739,2417,13,84,22,0,2417,1786,12.65,9.1,2.16,0,1.23,0,0,0.16,87.35,31.33,0.17,1.09,0.29,0,31.33,23.15,7715,976,6739,6265,119,0,55,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,287,128,20,0,139,12.65,87.35,81.21,1.54,0,0.71,0.17,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72,1.66,0.26,0,1.8
"ACSSF","ca","140","00","0003883",,,,,"06","025",,,"011901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06025011901","Census Tract 119.01",,,"Census Tract 119.01, Imperial County, California","06025011901","138562389","0",,,,,,,,2002,2002,1394,26,0,0,0,539,43,69.63,1.3,0,0,0,26.92,2.15,2002,94,68,26,0,0,0,0,0,1908,1326,0,0,0,0,539,43,4.7,3.4,1.3,0,0,0,0,0,95.3,66.23,0,0,0,0,26.92,2.15,2002,94,1908,1794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,114,4.7,95.3,89.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69,0,0,0,5.69
"ACSSF","ca","140","00","0003884",,,,,"06","025",,,"011902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06025011902","Census Tract 119.02",,,"Census Tract 119.02, Imperial County, California","06025011902","1057005","0",,,,,,,,3214,3214,1556,0,58,0,0,947,653,48.41,0,1.8,0,0,29.46,20.32,3214,24,24,0,0,0,0,0,0,3190,1532,0,58,0,0,947,653,0.75,0.75,0,0,0,0,0,0,99.25,47.67,0,1.8,0,0,29.46,20.32,3214,24,3190,2934,0,0,0,0,0,0,0,0,0,0,0,171,0,0,106,65,0,0,0,0,0,0,85,0,0,0,85,0.75,99.25,91.29,0,0,0,0,0,0,0,0,0,0,0,5.32,0,0,3.3,2.02,0,0,0,0,0,0,2.64,0,0,0,2.64
"ACSSF","ca","140","00","0003885",,,,,"06","025",,,"011903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06025011903","Census Tract 119.03",,,"Census Tract 119.03, Imperial County, California","06025011903","84573095","0",,,,,,,,5356,5356,2787,54,119,67,0,927,1402,52.04,1.01,2.22,1.25,0,17.31,26.18,5356,177,26,54,30,67,0,0,0,5179,2761,0,89,0,0,927,1402,3.3,0.49,1.01,0.56,1.25,0,0,0,96.7,51.55,0,1.66,0,0,17.31,26.18,5356,177,5179,4977,0,0,0,113,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,89,0,0,3.3,96.7,92.92,0,0,0,2.11,0,0,0,2.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66,0,1.66,0,0
"ACSSF","ca","140","00","0003886",,,,,"06","025",,,"012001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06025012001","Census Tract 120.01",,,"Census Tract 120.01, Imperial County, California","06025012001","533342","0",,,,,,,,4774,4774,2295,15,0,0,0,1412,1052,48.07,0.31,0,0,0,29.58,22.04,4774,39,24,15,0,0,0,0,0,4735,2271,0,0,0,0,1412,1052,0.82,0.5,0.31,0,0,0,0,0,99.18,47.57,0,0,0,0,29.58,22.04,4774,39,4735,4728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0.82,99.18,99.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0.15
"ACSSF","ca","140","00","0003887",,,,,"06","025",,,"012003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06025012003","Census Tract 120.03",,,"Census Tract 120.03, Imperial County, California","06025012003","1669880","0",,,,,,,,4272,4272,3040,0,0,157,0,407,668,71.16,0,0,3.68,0,9.53,15.64,4272,150,11,0,0,139,0,0,0,4122,3029,0,0,18,0,407,668,3.51,0.26,0,0,3.25,0,0,0,96.49,70.9,0,0,0.42,0,9.53,15.64,4272,150,4122,4120,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51,96.49,96.44,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ACSSF","ca","140","00","0003888",,,,,"06","025",,,"012004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06025012004","Census Tract 120.04",,,"Census Tract 120.04, Imperial County, California","06025012004","3248656","0",,,,,,,,4430,4430,2295,0,74,0,0,1453,608,51.81,0,1.67,0,0,32.8,13.72,4430,103,103,0,0,0,0,0,0,4327,2192,0,74,0,0,1453,608,2.33,2.33,0,0,0,0,0,0,97.67,49.48,0,1.67,0,0,32.8,13.72,4430,103,4327,4168,0,0,0,34,0,17,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,125,2.33,97.67,94.09,0,0,0,0.77,0,0.38,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,2.82,0,0,0,2.82
"ACSSF","ca","140","00","0003889",,,,,"06","025",,,"012101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06025012101","Census Tract 121.01",,,"Census Tract 121.01, Imperial County, California","06025012101","1235398","0",,,,,,,,3010,3010,2025,11,0,113,0,540,321,67.28,0.37,0,3.75,0,17.94,10.66,3010,101,11,11,0,79,0,0,0,2909,2014,0,0,34,0,540,321,3.36,0.37,0.37,0,2.62,0,0,0,96.64,66.91,0,0,1.13,0,17.94,10.66,3010,101,2909,2715,58,0,0,110,0,0,0,0,0,110,0,7,0,0,0,0,0,0,7,0,0,0,19,0,0,0,19,3.36,96.64,90.2,1.93,0,0,3.65,0,0,0,0,0,3.65,0,0.23,0,0,0,0,0,0,0.23,0,0,0,0.63,0,0,0,0.63
"ACSSF","ca","140","00","0003890",,,,,"06","025",,,"012102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06025012102","Census Tract 121.02",,,"Census Tract 121.02, Imperial County, California","06025012102","1424997","0",,,,,,,,4124,4124,2333,0,0,30,0,1710,51,56.57,0,0,0.73,0,41.46,1.24,4124,66,36,0,0,30,0,0,0,4058,2297,0,0,0,0,1710,51,1.6,0.87,0,0,0.73,0,0,0,98.4,55.7,0,0,0,0,41.46,1.24,4124,66,4058,4058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,98.4,98.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ACSSF","ca","140","00","0003891",,,,,"06","025",,,"012201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06025012201","Census Tract 122.01",,,"Census Tract 122.01, Imperial County, California","06025012201","2169001","0",,,,,,,,4133,4133,2217,0,76,0,0,1411,429,53.64,0,1.84,0,0,34.14,10.38,4133,47,47,0,0,0,0,0,0,4086,2170,0,76,0,0,1411,429,1.14,1.14,0,0,0,0,0,0,98.86,52.5,0,1.84,0,0,34.14,10.38,4133,47,4086,3945,0,0,0,58,0,43,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,83,0,30,0,53,1.14,98.86,95.45,0,0,0,1.4,0,1.04,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,2.01,0,0.73,0,1.28
"ACSSF","ca","140","00","0003892",,,,,"06","025",,,"012202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06025012202","Census Tract 122.02",,,"Census Tract 122.02, Imperial County, California","06025012202","3051293","0",,,,,,,,3584,3584,1865,0,24,24,0,1121,550,52.04,0,0.67,0.67,0,31.28,15.35,3584,99,59,0,24,16,0,0,0,3485,1806,0,0,8,0,1121,550,2.76,1.65,0,0.67,0.45,0,0,0,97.24,50.39,0,0,0.22,0,31.28,15.35,3584,99,3485,3403,0,0,0,60,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,2.76,97.24,94.95,0,0,0,1.67,0,0,0,0,0,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0.61,0,0,0
