MapDate,FIPS,CountyName,State,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20200519,6025,Imperial,CA,100,0,0,0,0,0,2020-05-19,2020-05-25,2
20200512,6025,Imperial,CA,100,0,0,0,0,0,2020-05-12,2020-05-18,2
20200505,6025,Imperial,CA,100,0,0,0,0,0,2020-05-05,2020-05-11,2
20200428,6025,Imperial,CA,100,0,0,0,0,0,2020-04-28,2020-05-04,2
20200421,6025,Imperial,CA,100,0,0,0,0,0,2020-04-21,2020-04-27,2
20200414,6025,Imperial,CA,100,0,0,0,0,0,2020-04-14,2020-04-20,2
20200407,6025,Imperial,CA,100,0,0,0,0,0,2020-04-07,2020-04-13,2
20200331,6025,Imperial,CA,100,0,0,0,0,0,2020-03-31,2020-04-06,2
20200324,6025,Imperial,CA,100,0,0,0,0,0,2020-03-24,2020-03-30,2
20200317,6025,Imperial,CA,100,0,0,0,0,0,2020-03-17,2020-03-23,2
20200310,6025,Imperial,CA,100,0,0,0,0,0,2020-03-10,2020-03-16,2
20200303,6025,Imperial,CA,100,0,0,0,0,0,2020-03-03,2020-03-09,2
20200225,6025,Imperial,CA,100,0,0,0,0,0,2020-02-25,2020-03-02,2
20200218,6025,Imperial,CA,100,0,0,0,0,0,2020-02-18,2020-02-24,2
20200211,6025,Imperial,CA,100,0,0,0,0,0,2020-02-11,2020-02-17,2
20210209,6065,Riverside,CA,0,25.17,20.34,35.88,18.6,0,2021-02-09,2021-02-15,2
20210202,6065,Riverside,CA,0,25.17,20.34,35.88,18.6,0,2021-02-02,2021-02-08,2
20210126,6065,Riverside,CA,0,24.97,20.21,33.58,21.23,0,2021-01-26,2021-02-01,2
20210119,6065,Riverside,CA,0,24.97,16.03,36.56,22.44,0,2021-01-19,2021-01-25,2
20210112,6065,Riverside,CA,0,24.97,15.95,36.64,22.44,0,2021-01-12,2021-01-18,2
20210105,6065,Riverside,CA,0,24.99,16.03,36.54,22.44,0,2021-01-05,2021-01-11,2
20201229,6065,Riverside,CA,0,25.28,15.75,36.54,22.44,0,2020-12-29,2021-01-04,2
20201222,6065,Riverside,CA,0,25.28,15.75,36.54,22.44,0,2020-12-22,2020-12-28,2
20201215,6065,Riverside,CA,0,25.28,15.75,36.54,22.44,0,2020-12-15,2020-12-21,2
20201208,6065,Riverside,CA,0,25.28,50.72,24,0,0,2020-12-08,2020-12-14,2
20201201,6065,Riverside,CA,22.15,22.94,34.72,20.19,0,0,2020-12-01,2020-12-07,2
20201124,6065,Riverside,CA,22.4,22.69,34.72,20.19,0,0,2020-11-24,2020-11-30,2
20201117,6065,Riverside,CA,22.4,22.69,54.78,0.12,0,0,2020-11-17,2020-11-23,2
20201110,6065,Riverside,CA,22.08,23.01,54.78,0.12,0,0,2020-11-10,2020-11-16,2
20201103,6065,Riverside,CA,22.08,23.02,54.9,0,0,0,2020-11-03,2020-11-09,2
20201027,6065,Riverside,CA,22.04,23.06,54.9,0,0,0,2020-10-27,2020-11-02,2
20201020,6065,Riverside,CA,22.04,23.06,54.9,0,0,0,2020-10-20,2020-10-26,2
20201013,6065,Riverside,CA,22.04,23.06,54.9,0,0,0,2020-10-13,2020-10-19,2
20201006,6065,Riverside,CA,22.04,23.06,54.9,0,0,0,2020-10-06,2020-10-12,2
20200929,6065,Riverside,CA,21.93,22.57,55.51,0,0,0,2020-09-29,2020-10-05,2
20200922,6065,Riverside,CA,21.93,22.57,55.51,0,0,0,2020-09-22,2020-09-28,2
20200915,6065,Riverside,CA,21.93,22.57,55.51,0,0,0,2020-09-15,2020-09-21,2
20200908,6065,Riverside,CA,21.93,77.83,0.24,0,0,0,2020-09-08,2020-09-14,2
20200901,6065,Riverside,CA,22.11,77.61,0.28,0,0,0,2020-09-01,2020-09-07,2
20200825,6065,Riverside,CA,22.49,77.23,0.28,0,0,0,2020-08-25,2020-08-31,2
20200818,6065,Riverside,CA,22.49,77.51,0,0,0,0,2020-08-18,2020-08-24,2
20200811,6065,Riverside,CA,98.24,1.76,0,0,0,0,2020-08-11,2020-08-17,2
20200804,6065,Riverside,CA,98.24,1.76,0,0,0,0,2020-08-04,2020-08-10,2
20200728,6065,Riverside,CA,100,0,0,0,0,0,2020-07-28,2020-08-03,2
20200721,6065,Riverside,CA,100,0,0,0,0,0,2020-07-21,2020-07-27,2
20200714,6065,Riverside,CA,100,0,0,0,0,0,2020-07-14,2020-07-20,2
20200707,6065,Riverside,CA,100,0,0,0,0,0,2020-07-07,2020-07-13,2
20200630,6065,Riverside,CA,100,0,0,0,0,0,2020-06-30,2020-07-06,2
20200623,6065,Riverside,CA,100,0,0,0,0,0,2020-06-23,2020-06-29,2
20200616,6065,Riverside,CA,100,0,0,0,0,0,2020-06-16,2020-06-22,2
20200609,6065,Riverside,CA,100,0,0,0,0,0,2020-06-09,2020-06-15,2
20200602,6065,Riverside,CA,100,0,0,0,0,0,2020-06-02,2020-06-08,2
20200526,6065,Riverside,CA,100,0,0,0,0,0,2020-05-26,2020-06-01,2
20200519,6065,Riverside,CA,100,0,0,0,0,0,2020-05-19,2020-05-25,2
20200512,6065,Riverside,CA,100,0,0,0,0,0,2020-05-12,2020-05-18,2
20200505,6065,Riverside,CA,100,0,0,0,0,0,2020-05-05,2020-05-11,2
20200428,6065,Riverside,CA,100,0,0,0,0,0,2020-04-28,2020-05-04,2
20200421,6065,Riverside,CA,100,0,0,0,0,0,2020-04-21,2020-04-27,2
20200414,6065,Riverside,CA,100,0,0,0,0,0,2020-04-14,2020-04-20,2
20200407,6065,Riverside,CA,100,0,0,0,0,0,2020-04-07,2020-04-13,2
20200331,6065,Riverside,CA,78.01,21.99,0,0,0,0,2020-03-31,2020-04-06,2
20200324,6065,Riverside,CA,78.01,21.99,0,0,0,0,2020-03-24,2020-03-30,2
20200317,6065,Riverside,CA,75.41,24.59,0,0,0,0,2020-03-17,2020-03-23,2
20200310,6065,Riverside,CA,60.17,39.83,0,0,0,0,2020-03-10,2020-03-16,2
20200303,6065,Riverside,CA,100,0,0,0,0,0,2020-03-03,2020-03-09,2
20200225,6065,Riverside,CA,100,0,0,0,0,0,2020-02-25,2020-03-02,2
20200218,6065,Riverside,CA,100,0,0,0,0,0,2020-02-18,2020-02-24,2
20200211,6065,Riverside,CA,100,0,0,0,0,0,2020-02-11,2020-02-17,2
20210209,6073,San Diego,CA,0,94.89,5.11,0,0,0,2021-02-09,2021-02-15,2
20210202,6073,San Diego,CA,0,94.89,5.11,0,0,0,2021-02-02,2021-02-08,2
20210126,6073,San Diego,CA,0,94.89,5.11,0,0,0,2021-01-26,2021-02-01,2
20210119,6073,San Diego,CA,0,94.89,5.11,0,0,0,2021-01-19,2021-01-25,2
20210112,6073,San Diego,CA,0,94.89,5.11,0,0,0,2021-01-12,2021-01-18,2
20210105,6073,San Diego,CA,0,94.91,5.09,0,0,0,2021-01-05,2021-01-11,2
20201229,6073,San Diego,CA,0,95.2,4.8,0,0,0,2020-12-29,2021-01-04,2
20201222,6073,San Diego,CA,0,95.2,4.8,0,0,0,2020-12-22,2020-12-28,2
20201215,6073,San Diego,CA,0,95.2,4.8,0,0,0,2020-12-15,2020-12-21,2
20201208,6073,San Diego,CA,0,95.2,4.8,0,0,0,2020-12-08,2020-12-14,2
20201201,6073,San Diego,CA,57.24,42.1,0.67,0,0,0,2020-12-01,2020-12-07,2
20201124,6073,San Diego,CA,57.86,41.47,0.67,0,0,0,2020-11-24,2020-11-30,2
20201117,6073,San Diego,CA,57.86,41.47,0.67,0,0,0,2020-11-17,2020-11-23,2
20201110,6073,San Diego,CA,57.05,42.28,0.67,0,0,0,2020-11-10,2020-11-16,2
20201103,6073,San Diego,CA,57.05,42.28,0.67,0,0,0,2020-11-03,2020-11-09,2
20201027,6073,San Diego,CA,56.97,42.37,0.67,0,0,0,2020-10-27,2020-11-02,2
20201020,6073,San Diego,CA,56.97,42.37,0.67,0,0,0,2020-10-20,2020-10-26,2
20201013,6073,San Diego,CA,56.97,42.37,0.67,0,0,0,2020-10-13,2020-10-19,2
20201006,6073,San Diego,CA,56.97,42.37,0.67,0,0,0,2020-10-06,2020-10-12,2
20200929,6073,San Diego,CA,56.67,42.32,1.01,0,0,0,2020-09-29,2020-10-05,2
20200922,6073,San Diego,CA,56.96,42.03,1.01,0,0,0,2020-09-22,2020-09-28,2
20200915,6073,San Diego,CA,56.96,42.03,1.01,0,0,0,2020-09-15,2020-09-21,2
20200908,6073,San Diego,CA,56.96,43.04,0,0,0,0,2020-09-08,2020-09-14,2
20200901,6073,San Diego,CA,57.35,42.65,0,0,0,0,2020-09-01,2020-09-07,2
20200825,6073,San Diego,CA,58.29,41.71,0,0,0,0,2020-08-25,2020-08-31,2
20200818,6073,San Diego,CA,58.29,41.71,0,0,0,0,2020-08-18,2020-08-24,2
20200811,6073,San Diego,CA,100,0,0,0,0,0,2020-08-11,2020-08-17,2
20200804,6073,San Diego,CA,100,0,0,0,0,0,2020-08-04,2020-08-10,2
20200728,6073,San Diego,CA,100,0,0,0,0,0,2020-07-28,2020-08-03,2
20200721,6073,San Diego,CA,100,0,0,0,0,0,2020-07-21,2020-07-27,2
20200714,6073,San Diego,CA,100,0,0,0,0,0,2020-07-14,2020-07-20,2
20200707,6073,San Diego,CA,100,0,0,0,0,0,2020-07-07,2020-07-13,2
20200630,6073,San Diego,CA,100,0,0,0,0,0,2020-06-30,2020-07-06,2
20200623,6073,San Diego,CA,100,0,0,0,0,0,2020-06-23,2020-06-29,2
20200616,6073,San Diego,CA,100,0,0,0,0,0,2020-06-16,2020-06-22,2
20200609,6073,San Diego,CA,100,0,0,0,0,0,2020-06-09,2020-06-15,2
20200602,6073,San Diego,CA,100,0,0,0,0,0,2020-06-02,2020-06-08,2
20200526,6073,San Diego,CA,100,0,0,0,0,0,2020-05-26,2020-06-01,2
20200519,6073,San Diego,CA,100,0,0,0,0,0,2020-05-19,2020-05-25,2
20200512,6073,San Diego,CA,100,0,0,0,0,0,2020-05-12,2020-05-18,2
20200505,6073,San Diego,CA,100,0,0,0,0,0,2020-05-05,2020-05-11,2
20200428,6073,San Diego,CA,100,0,0,0,0,0,2020-04-28,2020-05-04,2
20200421,6073,San Diego,CA,100,0,0,0,0,0,2020-04-21,2020-04-27,2
20200414,6073,San Diego,CA,100,0,0,0,0,0,2020-04-14,2020-04-20,2
20200407,6073,San Diego,CA,100,0,0,0,0,0,2020-04-07,2020-04-13,2
20200331,6073,San Diego,CA,91.22,8.78,0,0,0,0,2020-03-31,2020-04-06,2
20200324,6073,San Diego,CA,91.22,8.78,0,0,0,0,2020-03-24,2020-03-30,2
20200317,6073,San Diego,CA,89.58,10.42,0,0,0,0,2020-03-17,2020-03-23,2
20200310,6073,San Diego,CA,87.93,12.07,0,0,0,0,2020-03-10,2020-03-16,2
20200303,6073,San Diego,CA,100,0,0,0,0,0,2020-03-03,2020-03-09,2
20200225,6073,San Diego,CA,100,0,0,0,0,0,2020-02-25,2020-03-02,2
20200218,6073,San Diego,CA,100,0,0,0,0,0,2020-02-18,2020-02-24,2
20200211,6073,San Diego,CA,100,0,0,0,0,0,2020-02-11,2020-02-17,2
